id_vehicule;Marque;Modèle;ANNEE_CIRCUL;Valeur_a_neuf;Valeur_venale;id_proprietaire
3935;VOLKS WAGEN;GOLF;2001;1400000;800000;1392
3936;RENAULT;CLIO 4;2015;1300000;1300000;1364
3937;RENAULT;SYMBOL;2018;1849500;1700000;468
3938;KIA;PICANTO;2014;1030000;970000;304
3939;RENAULT;SYMBOL;2016;;;219
3940;PEUGEOT;307;2005;1200000;800000;709
3941;PEUGEOT;405;1991;800000;600000;939
3942;CITROEN;CITROEN;2008;3000000;800000;972
3943;VOLKWAGEN;POLO;2015;2900000;2000000;1742
3944;RENAULT;SYMBOL;2015;;;577
3945;TOYOTA;YARIS;2008;800000;700000;1411
3946;VOKSWAGEN;POLO;2015;2200000;1000000;1767
3947;FORD;FIESTA;2014;1275000;1275000;1975
3948;RENAULT;CLIO4;2015;1351920;1310000;264
3949;PEUGEOT;308;2012;1750000;1450000;1408
3950;RENAULT;CAMPUS;2013;1300000;1200000;1518
3951;CHEVROLET;SPARK;2016;1000000;740000;507
3952;HYUNDAI;HYUNDAI;2014;;;1837
3953;TOYOTA;YARIS;2013;1500000;1150000;1699
3954;VOLKSWAGEN;TIGUAN;2017;3000000;3000000;1995
3955;VOLKSWAGEN;CADDY;2000;3048725;2000000;1264
3956;GREAT WALL;FLORID;2016;1200000;1000000;1198
3957;RENAULT;MEGANE;2012;2000000;1800000;114
3958;VOLKS WAGEN;VENTO;1992;900000;600000;1318
3959;VOLKS WAGEN;GOLF;1996;700000;700000;1033
3960;VOLKS WAGEN;POLO;2013;2299000;1510000;1213
3961;SEAT;IBIZA;2014;;;369
3962;VOLKSWAGEN;TIGUAN;2015;3200000;3200000;1632
3963;RENAULT;CLIO4;2013;1530000;1200000;1651
3964;HYUNDAI;HD35;2013;2900000;1500000;1574
3965;FIAT;DUCATO;2000;2670000;600000;1341
3966;BMW;X1;2013;3500000;2500000;1051
3967;RENAULT;SYMBOL;2014;1135000;800000;1563
3968;RENAULT;CLIO CAMPUS;2017;1400000;1000000;1900
3969;YAMAHA;T MAX-560;2017;1000000;1000000;1925
3970;RENAULT;SYMBOL;2016;;;452
3971;TOYOTA;YARIS;2012;1527500;1000000;305
3972;PEUGEOT;208;2013;1451500;1400000;445
3973;RENAULT;CAPTURE;2016;2017500;2017500;1139
3974;RENAULT;MEGANE;2016;1000000;500000;318
3975;SEAT;IBIZA;2014;1400000;1400000;1373
3976;RENAULT;KONGOO;1999;1500000;250000;1483
3977;CITROEN;C4;2006;600000;500000;113
3978;VOLKSWAGEN;CADDY;2015;2399000;2100000;1230
3979;FIAT;GRANDE PUNTO;2014;1400000;1400000;1570
3980;DAIHATSU;DAIHATSU;2013;1600000;800000;1768
3981;SKODA;FABIA;2013;1350000;1000000;1574
3982;RENAULT;KONGOO;2014;1500000;1000000;602
3983;RENAULT;R21;1993;1000000;600000;1139
3984;PEUGEOT;301;2013;1127000;900000;1575
3985;TOYOTA;COROLLA;2015;2492500;2200000;1683
3986;NISSAN;PATHFINDER;2012;5000000;3800000;1806
3987;HYUNDAI;I10;2017;1600000;1490000;1768
3988;VOLKSWAGEN;POLO;2014;1389000;1389000;287
3989;RENAULT;SYMBOL;2016;1222000;1120000;987
3990;SKODA;FABIA;2014;1100000;800000;1547
3991;VOLKSWAGEN;TIGOUAN;2010;5200000;2100000;265
3992;RENAULT;SYMBOL;2015;1285000;1000000;496
3993;PEUGEOT;208;2014;1069000;1069000;1720
3994;RENAULT;CLIO CLASSIQUE;2008;800000;800000;656
3995;CITROEN;DS5;2017;6277144;6270000;1551
3996;CHEVROLET;SPARK;2013;890000;800000;1449
3997;RENAULT;CLIO;2005;1000000;600000;1670
3998;HYUNDAI;HYUNDAI;2014;1600000;1200000;337
3999;HAFEI;HAFEI;2013;950000;700000;1917
